pair	gold_file	pred_file	sent_id	id	form	lemma	upos	gold_head	pred_head	gold_deprel	pred_deprel	head_ok	rel_ok	las_ok	attachment_only_error	label_only_error	both_error	gold_head_dist	pred_head_dist	head_distance_delta
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	7	kawarú	kawarú	NOUN	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	8	ara	ara	NOUN	6	6	obl	obl	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	9	suí	suí	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	10	,	,	PUNCT	11	11	punct	punct	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	11	umupena	mupena	VERB	6	6	parataxis	parataxis	True	True	True	False	False	False	5	5	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	12	i	i	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	13	yuwá	yuwá	NOUN	11	11	obj	obj	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	14	,	,	PUNCT	17	17	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	15	kuíri	kuíri	ADV	17	17	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	16	i	i	PRON	17	17	nsubj	expl	True	False	False	False	True	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	17	katú	katú	VERB	11	11	parataxis	parataxis	True	True	True	False	False	False	6	6	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	18	mirĩ	mirĩ	ADV	17	17	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	19	wã	wã	PART	17	17	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	20	uikú	ikú	AUX	17	17	aux	aux	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	21	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	18	18	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	1	Maã	maã	PRON	4	4	obl	obl	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	2	resé	resé	ADP	1	1	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	3	intí	intí	PART	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	4	remenari	menari	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	5	putari	putari	AUX	4	4	aux	aux	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	6	se	se	PRON	4	4	obl	obl	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	7	irũ	irũ	ADP	6	6	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:806	8	?	?	PUNCT	4	4	punct	punct	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:853	1	Esemu	semu	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:853	2	ukara	ukara	NOUN	1	1	obl	obl	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:853	3	kití	kití	ADP	2	2	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:853	4	!	!	PUNCT	1	1	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	1	Erasú	rasú	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	2	ne	ne	PRON	3	3	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	3	mukawa	mukawa	NOUN	1	1	obj	obj	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	4	,	,	PUNCT	5	8	punct	punct	False	True	False	True	False	False	1	4	3
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	5	mukawa	mukawa	NOUN	6	8	nmod:poss	nsubj	False	False	False	False	False	True	1	3	2
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	6	kuí	kuí	NOUN	3	5	conj	conj	False	True	False	True	False	False	3	1	2
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	7	yuíri	yuíri	CCONJ	6	6	cc	cc	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	8	yayuká	yuká	VERB	1	1	advcl	advcl	True	True	True	False	False	False	7	7	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	9	arama	arama	SCONJ	8	8	mark	mark	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	10	yané	yané	PRON	11	11	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	11	rimiú	timiú	NOUN	8	8	obj	obj	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	12	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	11	11	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:0:0:1001	1	Resú	sú	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:0:0:1001	2	ne	ne	PRON	3	3	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:0:0:1001	3	paya	paya	NOUN	1	1	obl	obl	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:0:0:1001	4	piri	piri	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:0:0:1001	5	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:1:50:50	1	Ukiri	kiri	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:1:50:50	2	umanduári	manduári	VERB	1	1	parataxis	parataxis	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Costa1909:1:50:50	3	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:3:4:32	1	―	―	PUNCT	4	4	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:3:4:32	2	Espiritu	espiritu	NOUN	4	4	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:3:4:32	3	Santu	santu	ADJ	2	2	amod	amod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:3:4:32	4	umunhã	munhã	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:3:4:32	5	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	1	―	―	PUNCT	6	6	punct	punct	True	True	True	False	False	False	5	5	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	2	Mamé	mamé	ADV	6	6	advmod	advmod	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	3	taá	taá	PART	6	6	advmod	advmod	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	4	Jesu	jesu	NOUN	6	6	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	5	Christu	christu	NOUN	4	6	flat	nsubj	False	False	False	False	False	True	1	1	2
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	6	umanú	manú	VERB	0	0	root	root	True	True	True	False	False	False	6	6	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	7	?	?	PUNCT	6	6	punct	punct	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	1	―	―	PUNCT	5	11	punct	punct	False	True	False	True	False	False	4	10	6
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	2	Aramé	aramé	ADV	5	11	advmod	advmod	False	True	False	True	False	False	3	9	6
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	3	,	,	PUNCT	2	5	punct	punct	False	True	False	True	False	False	1	2	3
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	4	yané	yané	PRON	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	5	rikwé	rikwé	VERB	0	11	root	acl:relcl	False	False	False	False	False	True	5	6	11
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	6	iké	iké	ADV	5	5	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	7	,	,	PUNCT	11	8	punct	punct	False	True	False	True	False	False	4	1	-3
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	8	yamanú	manú	VERB	11	11	advcl	advcl	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	9	rirí	rirí	SCONJ	8	8	mark	mark	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	10	yané	yané	PRON	11	11	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	11	rikwé	rikwé	VERB	5	0	parataxis	root	False	False	False	False	False	True	6	11	-5
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	12	será	será	PART	11	11	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	13	?	?	PUNCT	5	11	punct	punct	False	True	False	True	False	False	8	2	6
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	1	Yané	yané	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	2	rikwé	rikwé	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	3	iwí	iwí	NOUN	2	2	obl	obl	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	4	pe	upé	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	5	;	;	PUNCT	7	7	punct	punct	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	6	yané	yané	PRON	7	7	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	7	rikwé	rikwé	VERB	2	2	parataxis	parataxis	True	True	True	False	False	False	5	5	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	8	yamanú	manú	VERB	7	7	advcl	advcl	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	9	rirí	rirí	SCONJ	8	8	mark	mark	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:6-2:56-2	10	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	8	8	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	1	―	―	PUNCT	4	4	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	2	Yepé	yepé	DET	3	3	det	det	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	3	mira	mira	NOUN	4	4	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	4	yusalvari	salvari	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	5	kwáu	kwáu	AUX	4	4	aux	aux	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	6	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	7	ti	ti	PART	9	9	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	8	ramé	ramé	SCONJ	9	9	mark	mark	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	9	uruyari	ruyari	VERB	4	4	advcl	advcl	True	True	True	False	False	False	5	5	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	10	,	,	PUNCT	13	13	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	11	ti	ti	PART	13	13	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	12	ramé	ramé	SCONJ	13	13	mark	mark	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	13	yumuseruka	museruka	VERB	9	9	conj	advcl	True	False	False	False	True	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	14	?	?	PUNCT	4	4	punct	punct	True	True	True	False	False	False	10	10	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	1	Tupana	tupana	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	2	umusera	musera	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	3	santasawa	santasawa	NOUN	2	2	iobj	iobj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	4	supé	supé	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	5	iwaka	iwaka	NOUN	2	2	obj	obj	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	6	,	,	PUNCT	8	7	punct	punct	False	True	False	True	False	False	2	1	-1
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	7	puranga	puranga	ADJ	8	2	amod	parataxis	False	False	False	False	False	True	1	5	-6
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	8	suikira	suikira	NOUN	5	7	appos	nsubj	False	False	False	False	False	True	3	1	2
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	9	yaxipiá	xipiá	VERB	8	8	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	10	waá	waá	PRON	9	9	obj	obj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	11	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	9	9	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	1	Tupana	tupana	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	2	unheẽ	nheẽ	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	3	:	:	PUNCT	5	5	punct	punct	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	4	—	—	PUNCT	5	5	punct	punct	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	5	Yamunhã	munhã	VERB	2	2	ccomp	ccomp	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	6	mira	mira	NOUN	5	5	obj	obj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	7	yané	yané	PRON	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	8	rangawa	sangawa	NOUN	5	5	acl:relcl	obl	True	False	False	False	True	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	9	yawé	yawé	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	10	waá	waá	PRON	8	5	nsubj	nsubj	False	True	False	True	False	False	2	5	-3
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	11	:	:	PUNCT	12	21	punct	punct	False	True	False	True	False	False	1	10	9
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	12	yara	yara	NOUN	5	21	advcl	nsubj	False	False	False	False	False	True	7	9	16
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	13	kurí	kurí	PART	12	21	advmod	advmod	False	True	False	True	False	False	1	8	9
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	14	arama	arama	SCONJ	12	13	mark	mark	False	True	False	True	False	False	2	1	1
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	15	paraná	paraná	NOUN	16	16	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	16	pirá-itá	pirá	NOUN	12	21	nmod	nmod:poss	False	False	False	False	False	True	4	5	9
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	17	,	,	PUNCT	19	19	punct	punct	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	18	iwaka	iwaka	NOUN	19	19	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	19	wirá-itá	wirá	NOUN	16	21	conj	conj	False	True	False	True	False	False	3	2	5
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	20	,	,	PUNCT	21	19	punct	punct	False	True	False	True	False	False	1	1	-2
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	21	suú	suú	NOUN	16	5	conj	obj	False	False	False	False	False	True	5	16	-11
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	22	upaĩ	upaĩ	DET	21	21	det	det	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	23	katú	katú	ADV	22	22	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	24	uikú	ikú	AUX	26	26	cop	cop	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	25	waá	waá	PRON	26	26	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	26	iwí	iwí	NOUN	21	22	acl:relcl	acl:relcl	False	True	False	True	False	False	5	4	1
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	27	pe	upé	ADP	26	26	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	28	.	.	PUNCT	2	22	punct	punct	False	True	False	True	False	False	26	6	20
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	1	Tupana	tupana	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	2	uxipiá	xipiá	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	3	upaĩ	upaĩ	DET	4	4	det	det	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	4	maã	maã	PRON	7	2	nsubj	obj	False	False	False	False	False	True	3	2	-5
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	5	umunhã	munhã	VERB	4	4	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	6	waá	waá	PRON	5	5	obj	obj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	7	katú	katú	ADJ	2	2	ccomp	parataxis	True	False	False	False	True	False	5	5	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	8	reté	reté	ADV	7	7	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	9	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	7	7	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	1	Karuka	karuka	NOUN	5	5	obl	obl	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	2	kuẽma	kuẽma	NOUN	1	1	conj	conj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	3	yuíri	yuíri	CCONJ	2	2	cc	cc	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	4	suí	suí	ADP	1	1	case	case	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	5	yumunhã	munhã	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	6	ara	ara	NOUN	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	7	pú-yepé	pú-yepé	NUM	6	6	nummod	nummod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:9:181	8	.	.	PUNCT	5	5	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	1	Pausá	pausá	NOUN	5	5	obl	obl	True	True	True	False	False	False	4	4	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	2	pe	upé	ADP	1	1	case	case	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	3	,	,	PUNCT	1	1	punct	punct	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	4	Tupana	tupana	NOUN	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	5	umusarú	musarú	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	6	yepé	yepé	DET	7	7	det	det	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	7	Pisirusara	pisirusara	NOUN	5	5	obj	obj	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-8:26:226	8	.	.	PUNCT	5	5	punct	punct	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:3650:1:36500	1	Mairamé	mairamé	ADV	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:3650:1:36500	2	resika	sika	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:3650:1:36500	3	?	?	PUNCT	2	2	punct	punct	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:0:0:36100	1	Maã	maã	PRON	3	3	obj	obj	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:0:0:36100	2	taá	taá	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:0:0:36100	3	reputari	putari	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:0:0:36100	4	?	?	PUNCT	3	3	punct	punct	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:0:0:36102	1	Yasú	sú	AUX	2	2	aux	aux	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:0:0:36102	2	yamixiri	mixiri	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Studart1926:0:0:36102	3	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	1	1	0
fold-5	test-5.conllu	test-5.out.conllu	Leetra2014:7:701:701	1	Bukúkuri	bukúkuri	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-5	test-5.conllu	test-5.out.conllu	Leetra2014:7:701:701	2	yepé	yepé	DET	3	3	det	det	True	True	True	False	False	False	1	1	0
