pair	gold_file	pred_file	sent_id	token_id	form	gold_head	pred_head	gold_deprel	pred_deprel
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:19:50:50	22	mira	17	17	iobj	obl
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:19:51:51	19	rewasemu	17	17	csubj	parataxis
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:21:106:106	9	umusantá	2	2	advcl	xcomp
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:22:105:105	9	uka	10	7	nmod:poss	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:6:331:331	1	Kwarasí	17	0	dislocated	root
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:6:331:331	17	ixé	0	1	root	conj
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:6:379:379	1	Ateíma-etá	2	2	nmod:poss	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:2:221:5620	14	tapiira	12	12	xcomp	obj
fold-5	test-5.conllu	test-5.out.conllu	Amorim1928:2:129:129	7	suanhana-etá	5	5	nsubj	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:42	2	imirá	3	5	dislocated	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:42	3	saimé	0	2	root	amod
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:42	5	pirera	3	0	nsubj	root
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:61	4	tapira	1	1	nsubj	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:147	4	apigawa	2	2	obl	iobj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:178	6	sera	3	3	advcl	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:184	3	tiapú	2	2	goeswith	ccomp
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:184	4	uikú	2	3	aux	cop
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:204	2	yané	3	3	obj	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:311	2	reapú	3	3	obj	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:361	2	rusã	0	1	root	amod
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:361	3	purã	2	0	conj	root
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:371	3	manha	4	1	nmod:poss	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:382	1	Mamé	0	4	root	advmod
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:382	3	uikú	1	4	cop	aux
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:382	4	resika	1	0	advcl	root
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:414	4	imirá	5	1	nmod:poss	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:425	2	pe	3	3	expl	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:492	1	I	2	2	nsubj	nmod:poss
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:548	1	Yasí	2	2	nsubj	nmod:poss
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:604	3	ara	2	2	nsubj	obl
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:604	4	ixéu	2	5	obl	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:617	3	igara	2	2	nsubj	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:633	2	tenuné	1	1	obl	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:673	6	Tupana	4	8	appos	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:673	8	munhangara	6	2	appos	parataxis
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:681	2	xakwáu	0	6	root	advcl
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:681	4	maã	6	5	obj	det
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:681	6	unheẽ	2	0	ccomp	root
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:681	9	nhaã	6	6	dislocated	ccomp
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:706	3	maã	4	2	obj	fixed
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:706	5	ixéu	4	4	iobj	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:752	4	aintá	1	1	nsubj	obj
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:784	2	arasí	0	9	root	advcl
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:784	9	maarí	2	0	advcl	root
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:0:0:791	16	i	17	17	nsubj	expl
fold-5	test-5.conllu	test-5.out.conllu	Hartt1938:3:8:861	5	mukawa	6	8	nmod:poss	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:4:1:45	5	Christu	4	6	flat	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	5	rikwé	0	11	root	acl:relcl
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:5:5:55	11	rikwé	5	0	parataxis	root
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:6:1:59	13	yumuseruka	9	9	conj	advcl
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	7	puranga	8	2	amod	parataxis
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-2:3:153	8	suikira	5	7	appos	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	8	rangawa	5	5	acl:relcl	obl
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	12	yara	5	21	advcl	nsubj
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	16	pirá-itá	12	21	nmod	nmod:poss
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:5:545	21	suú	16	5	conj	obj
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	4	maã	7	2	nsubj	obj
fold-5	test-5.conllu	test-5.out.conllu	Aguiar1898:21-6:8:180	7	katú	2	2	ccomp	parataxis
fold-5	test-5.conllu	test-5.out.conllu	Leetra2014:7:701:701	4	pituna	3	3	nmod	obl
fold-6	test-6.conllu	test-6.out.conllu	MooreFP1994:0:0:16	3	manha	1	1	iobj	obj
fold-6	test-6.conllu	test-6.out.conllu	MooreFP1994:0:0:16	4	upitá	1	1	ccomp	advcl
fold-6	test-6.conllu	test-6.out.conllu	MooreFP1994:0:0:16	10	ratiwa	11	4	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	MooreFP1994:0:0:27	4	mbira-itá	5	1	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	MooreFP1994:1:2:29	2	akayú	3	6	reparandum	obj
fold-6	test-6.conllu	test-6.out.conllu	Alencar2021:0:0:46	1	Igara	2	3	nmod:poss	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Alencar2021:0:0:46	2	paranã	3	3	nsubj	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:1:7:7	1	Puranga	2	0	amod	root
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:1:7:7	2	pituna	0	1	root	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:1:13:13	1	Puranga	2	0	amod	root
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:1:13:13	2	karuka	0	1	root	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:0:0:89	1	Uka-itá	2	0	nsubj	root
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:0:0:89	2	mirĩ	0	1	root	amod
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:3:5:94	6	mimbira	2	2	iobj	obl
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:4:9:176	4	suka	3	2	nmod	obl
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:4:9:176	6	sukwera	8	2	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Navarro2016:4:9:176	7	waá	6	8	nmod:poss	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:19	7	urikú	5	2	acl:relcl	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:19	11	usikari	10	7	acl	advcl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:19	13	ukwá	11	11	xcomp	conj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:95	12	apinaitika	10	10	xcomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:103	5	iké	8	8	advcl	advmod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:133	16	aintá	15	14	nmod	obl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:143	12	anama	9	9	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:161	5	uyenú	3	0	advcl:relcl	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:161	8	usendú	0	5	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:186	6	umusarái	10	0	advcl	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:186	10	remutatatinga	0	6	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:186	16	itá	14	14	xcomp	obj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:213	16	waá-itá	15	15	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:213	26	puranga	23	23	ccomp	advcl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:238	7	rasusara	3	1	appos	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:244	3	apigá	5	5	advcl	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:244	5	uwatá	0	11	root	advcl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:244	9	até	10	11	case	mark
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:244	11	umpuruã	10	0	advcl:relcl	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:285	3	yakaré	2	4	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:312	5	uwiyé	2	2	ccomp	xcomp
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:312	13	uyapukúi	10	10	parataxis	xcomp
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:312	20	usika	13	2	advcl	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:312	26	apekatú	20	20	advmod	advcl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:321	5	piá	1	6	nsubj	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:28:1:324	1	Igantiwa	3	0	vocative	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:28:1:324	3	itá	0	1	root	conj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:378	5	iwasuíma	4	4	ccomp	xcomp
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:392	4	sakusawa	3	6	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:392	6	usika	3	3	xcomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:401	2	iwá-itá	0	5	root	vocative
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:401	5	usinhĩ	2	0	acl:relcl	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:401	7	amú-itá	5	5	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:401	8	se	7	5	nmod	obl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:403	3	rapé	1	6	nsubj	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:425	6	iké	3	3	parataxis	advmod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:425	8	aikú	6	3	cop	aux
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:425	16	yepewasú	14	14	advmod	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:425	18	akití	11	16	parataxis	advmod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:428	1	Aikwé	0	3	root	advmod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:428	3	kuxiíma	1	0	advmod	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:428	7	yepé	9	5	nsubj	appos
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:428	9	mendasara	1	7	parataxis	amod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:428	13	uyumuwarixí	9	7	parataxis	conj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:433	1	Yawé	3	5	csubj	advmod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:433	2	waá-itá	1	1	nsubj	fixed
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:433	3	aikwewara	0	5	root	advmod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:433	5	yakuntari	3	0	advcl	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:468	6	eré	3	3	parataxis	advmod
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:512	2	asika	1	0	advcl:relcl	root
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:512	6	resika	0	2	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:522	11	akanga	8	8	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:555	5	uyuuka	2	2	ccomp	advcl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:594	4	rimiarirú	1	1	vocative	obj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	5	traka	2	7	ccomp	discourse
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	7	traka	5	13	conj	discourse
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	28	tiramé	27	35	fixed	punct
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	29	maã	35	32	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	31	waá	32	30	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	32	umunhã	30	35	xcomp	advcl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	35	usemu	25	25	conj	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:629	43	i	41	41	iobj	obl
fold-6	test-6.conllu	test-6.out.conllu	Avila2021:0:0:675	9	uri	4	4	advcl	parataxis
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:0:0:3	14	upawa	8	8	advcl	ccomp
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:0:0:3	23	yamanduári	22	22	parataxis	xcomp
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:5:1:37	10	i	9	9	iobj	obl
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:5:1:37	12	yepé	9	16	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:5:1:37	17	Jesus	16	18	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:5:1:37	18	uxari	16	16	xcomp	ccomp
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:5:1:37	21	pú	18	18	obj	obl
fold-6	test-6.conllu	test-6.out.conllu	NTLN2019:5:1:37	22	sesé	18	21	obl	case
fold-6	test-6.conllu	test-6.out.conllu	NLTN2019:4-12:6:206	11	peé	3	8	ccomp	nsubj
fold-6	test-6.conllu	test-6.out.conllu	NLTN2019:4-12:6:206	13	ixé	15	19	nsubj	expl
fold-6	test-6.conllu	test-6.out.conllu	NLTN2019:4-12:6:206	15	kwá	11	16	conj	det
fold-6	test-6.conllu	test-6.out.conllu	NLTN2019:4-12:6:206	16	supí	15	17	acl:relcl	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	NLTN2019:4-12:6:206	22	sikwesawa	11	19	conj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	NLTN2019:4-12:6:206	26	umaã	3	3	parataxis	ccomp
fold-6	test-6.conllu	test-6.out.conllu	NLTN2019:4-12:6:206	33	harasú	26	26	advcl	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:15	4	yapirari	1	1	conj	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:25	2	ara	5	0	nsubj	root
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:25	4	waá-itá	5	3	nmod:poss	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:25	5	ara	0	3	root	obj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:26	1	Xukúi	0	4	root	advmod
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:26	4	aíwa	3	0	amod	root
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:36	6	waá	3	4	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:69	2	saurú	1	1	obl	obj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:95	1	Mukura	6	6	dislocated	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:95	4	tempo	6	6	obl	obj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:95	8	vida	6	10	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:95	11	kwera	10	12	parataxis	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Cruz2011:0:0:95	12	upuka	10	10	parataxis	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:1:7:7	8	Compadre	12	6	vocative	obj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:1:7:7	12	aputari	6	6	ccomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:1:7:7	13	amunhã	12	12	xcomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:1:7:7	32	amunhã	30	30	xcomp	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:3:7:31	3	waá	2	2	expl	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:3:7:31	11	kariwa	18	6	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:3:7:31	18	urikú	6	6	ccomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:26:110	12	apinaitika	8	8	ccomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:30:114	1	Nẽ	14	4	ccomp	advmod
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:30:114	4	ayuka	1	0	parataxis	root
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:30:114	14	usuaxara	0	4	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:31:115	2	reyuka	10	0	ccomp	root
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:31:115	8	uyaxiú	7	7	ccomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:31:115	10	unheẽ	0	8	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:9:31:115	15	aría	10	10	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:2:133	9	nhaã	8	10	obj	det
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:2:133	10	waimĩ	9	8	acl:relcl	obj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:2:133	11	piri	10	10	advmod	acl:relcl
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:13:144	10	ta	11	11	expl	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:19:150	1	Remaã	15	0	ccomp	root
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:19:150	2	indé	1	1	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:19:150	5	paya	1	15	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:19:150	15	unheẽ	0	1	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:23:154	2	uwatari	8	0	ccomp	root
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:23:154	8	unheẽ	0	2	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:11:23:154	12	Wakurawá	8	8	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:12:7:173	19	sera	23	14	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:12:7:173	23	Buburi	14	14	parataxis	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:7:15:15	6	ukwá	0	8	root	advcl
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:7:15:15	8	usuaxara	6	0	ccomp	root
fold-6	test-6.conllu	test-6.out.conllu	Casasnovas2006:0:0:24	1	Maã	3	3	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:1-1-2:102:102	3	resaisú	2	2	ccomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:1-1-8:19:19	4	uwapika	3	3	xcomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:1-1-8:19:19	5	satá	6	4	nmod:poss	obj
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:1-1-8:19:19	11	suú	9	12	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:1-1-8:19:19	12	umeẽ	9	9	parataxis	xcomp
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:1-1-8:19:19	15	xeruái	13	12	nmod	obj
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:1-2-5:3:3	6	taíra	5	7	nsubj	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:3-1:5:5	14	umuwéu	6	6	conj	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:3-1:5:5	18	ukupiri	14	14	conj	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:4-5-11:1:1	2	Akutí	7	7	vocative	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:4-5-11:1:1	4	akutí	2	2	appos	conj
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:4-5-11:1:1	11	akutí	7	7	dislocated	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:4-5-11:3:3	4	akutí	2	6	vocative	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Rodrigues1890:4-5-11:3:3	9	akutí	6	6	vocative	obj
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:1:9:9	5	Intí	2	7	ccomp	advmod
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:1:9:9	7	pituna	5	2	nsubj	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:1:35:35	19	ara	18	20	obj	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:2:16:59	5	Apekatú	2	9	ccomp	advmod
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:2:16:59	9	yara	5	2	nsubj	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:2:32:75	5	Intí	8	2	advmod	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:2:32:75	8	arawira	2	5	ccomp	obl
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:2:32:75	10	itá	8	5	advcl	obl
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:2:32:75	16	kirimawa	18	15	acl:relcl	obj
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:2:32:75	18	waá	15	16	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:3:3:92	15	Yautí	12	12	vocative	obj
fold-6	test-6.conllu	test-6.out.conllu	Magalhaes1876:10:37:272	4	yaitiwa	5	3	nmod:poss	obj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:21:38:38	4	pira	2	8	obj	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:21:38:38	8	umusakú	2	2	parataxis	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:6-1:145:145	11	awá	14	9	nsubj	obj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:6-1:145:145	12	penhẽ	11	9	nmod	obl
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:8-1:9:3009	3	uikú	5	5	cop	aux
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:8-1:9:3009	13	umbaú	7	7	xcomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:8-1:30:3033	3	sasiára	5	5	xcomp	advcl
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:8-1:30:3033	5	upitá	7	0	advcl	root
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:8-1:30:3033	7	usú	0	5	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:9:6:6	6	iwaka	7	4	nmod:poss	obj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:9:6:6	23	iwiwasú	20	20	xcomp	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:1:1	8	umaramunha	3	3	ccomp	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:1:1	12	paraná	10	8	nmod	obl
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	1	Buopé	16	3	nsubj	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	3	tuixawa	1	7	appos	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	4	aramé	3	7	nmod	advmod
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	7	urikú	3	0	acl:relcl	root
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	11	mira	9	7	conj	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	16	unheẽ	0	11	root	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	19	ara	16	16	obl	nsubj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	27	yarikú	43	16	advcl	ccomp
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	29	kunhã-etá	27	30	obj	nmod:poss
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	30	penhẽ	31	27	nmod:poss	obj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	39	pepitá	43	27	advcl	parataxis
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	41	piá	39	39	xcomp	obj
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	43	pemendari	16	39	ccomp	obl
fold-6	test-6.conllu	test-6.out.conllu	Amorim1928:2:2-3:2	45	kunhã-etá	43	43	obl	obj
